average_song_duration_in_minitues,average_song_valience,month,month_year,year
3.2930659793814434,0.4718634020618557,01,2020-01,2020
3.3099487096774194,0.489727741935484,02,2020-02,2020
3.3337657291666667,0.5269475000000002,03,2020-03,2020
3.298153854166667,0.5746556250000003,04,2020-04,2020
3.283973859649123,0.5551252631578948,05,2020-05,2020
3.1897325806451615,0.585851612903226,06,2020-06,2020
